Mac adrees,Lat,Lon,Alt
ec:8c:a2:08:90:cc,32.10342051,35.20780553,690.6874449
ec:8c:a2:08:92:48,32.10461272,35.20792964,689.6670161
ec:8c:a2:08:92:4c,32.10461272,35.20792964,689.6670161
ec:8c:a2:08:94:18,32.102889789628655,35.20894168580295,691.8273694809354
ec:8c:a2:08:94:1c,32.10333201800836,35.208779232632175,707.3879720971097
ec:8c:a2:08:a9:28,32.10361868641025,35.2078167111954,690.5070725832499
ec:8c:a2:08:a9:2c,32.10376648205501,35.207831805206744,690.3776745990665
ec:8c:a2:08:a9:38,32.10276969128207,35.2075361737085,695.1730814227403
ec:8c:a2:08:a9:3c,32.102945224590165,35.207673273278694,691.0835484311476
ec:8c:a2:09:03:38,32.10281447258352,35.207581046433766,693.2074095914419
ec:8c:a2:09:03:3c,32.10310231762264,35.207698036981135,691.9064470784906
ec:8c:a2:09:0c:c8,32.10342051,35.20780553,690.6874449
ec:8c:a2:09:0c:cc,32.10321891841629,35.207760400995475,690.8382411624433
ec:8c:a2:09:86:d8,32.10332339,35.20778663,690.7687922
ec:8c:a2:09:8c:38,32.10353355,35.20781292,690.579513
ec:8c:a2:09:8c:3c,32.10353355,35.20781292,690.579513
ec:8c:a2:09:93:b8,32.1029743,35.20769755,690.9460551
ec:8c:a2:0a:08:b8,32.10371441,35.20782636,690.4758806
ec:8c:a2:26:ae:28,32.10325457,35.20776622,690.8153989
ec:8c:a2:26:b0:58,32.10332339,35.20778663,690.7687922
ec:8c:a2:26:b0:e8,32.10369240228351,35.20889445474035,690.768230119683
ec:8c:a2:26:b1:78,32.10254476289372,35.20884554714105,700.8042405484774
ec:8c:a2:26:d2:c8,32.10463137338773,35.20888730480682,690.5715158626814
ec:8c:a2:26:d3:68,32.10420319832837,35.209135169998696,697.0099932723518
ec:8c:a2:88:78:37,32.10332339,35.20778663,690.7687922
ec:8c:a2:88:78:c7,32.103218437243385,35.208955919910935,694.2303369947848
ec:8c:a2:88:79:a7,32.10490479,35.21124745,697.4311692
ec:8c:a2:88:7a:17,32.10375939452498,35.2078243035797,690.4413487881285
ec:8c:a2:88:7b:87,32.103921779528584,35.207895368273604,690.2937519216671
ec:8c:a2:88:94:17,32.10304417966708,35.208757334046894,700.4360586053886
ec:8c:a2:88:a9:27,32.103779866801545,35.20781816162754,690.4231966181052
ec:8c:a2:88:a9:37,32.10325457,35.20776622,690.8153989
ec:8c:a2:89:03:37,32.103095709642695,35.20769665164133,691.9218910783717
ec:8c:a2:89:0c:c7,32.10342051,35.20780553,690.6874449
ec:8c:a2:89:8c:37,32.10371441,35.20782636,690.4758806
ec:9b:f3:26:ab:3a,32.10280900771921,35.208211489317236,697.781901153432
f0:b0:52:3e:d6:f8,32.10473074,35.20808402,689.6319853
f8:a9:d0:66:06:4d,32.10572051,35.20975997,688.5550301
f8:d1:11:77:77:c6,32.10291772418434,35.20877020406452,690.8481706736357
f8:e7:1e:33:87:38,32.10621149,35.21194839,689.2763253
f8:e7:1e:33:87:3c,32.10578181,35.21207188,690.5323471
f8:e9:03:12:ef:3b,32.104772098926865,35.20959198230233,689.4143707177218
f8:e9:03:12:ef:3c,32.10456801264497,35.20967931547516,689.8684136392158
fc:3f:db:9c:36:3d,32.10206173092713,35.20947285972674,700.4320999661207
